ID,gene,X27_03_2013_F10_3351.CEL,X19_03_2013_F12_516.CEL,X20_03_2013_G11_2345.CEL,X26_03_2013_C08_2800.CEL,X13_02_2013_E12_1388.CEL,X26_03_2013_E11_2659.CEL,X06_02_2013_B04_1758.CEL,X06_02_2013_A12_1494.CEL,X06_02_2013_H11_1137.CEL,X27_03_2013_C10_2313.CEL,X03_04_2013_H09_2480.CEL,X21_03_2013_G07_2406.CEL,X05_03_2013_D08_1074.CEL,X21_03_2013_H10_2924.CEL,X20_03_2013_B05_797.CEL,X19_03_2013_F07_2113.CEL,X05_03_2013_H06_2193.CEL,X26_03_2013_H07_3103.CEL,X20_03_2013_B11_1225.CEL,X13_03_2013_B06_1481.CEL,X21_03_2013_H07_2995.CEL,X13_02_2013_H06_638.CEL,X03_04_2013_E08_1507.CEL,X22_01_2013_G07_1587.CEL,X06_02_2013_B01_803.CEL,X07_03_2013_A07_2129.CEL,X21_03_2013_F12_2407.CEL,X07_03_2013_B11_449.CEL,X13_02_2013_B10_1521.CEL,X27_03_2013_G12_3293.CEL,X21_03_2013_H04_2977.CEL,X12_03_2013_F08_1818.CEL,X20_03_2013_G06_2367.CEL,X21_03_2013_B11_1318.CEL,X22_01_2013_E10_808.CEL,X21_03_2013_F06_2461.CEL,X26_03_2013_E10_2669.CEL,X03_04_2013_A09_3172.CEL,X14_03_2013_D08_1973.CEL,X26_03_2013_H03_3085.CEL,X22_01_2013_E06_1151.CEL,X06_02_2013_F08_428.CEL,X21_03_2013_C06_221.CEL,X03_04_2013_G03_3338.CEL,X26_03_2013_H05_3092.CEL,X26_03_2013_G07_3003.CEL,X26_03_2013_D01_2750.CEL,X14_03_2013_A09_399.CEL,X12_03_2013_G04_1056.CEL,X27_03_2013_F08_3395.CEL,X20_03_2013_G07_2363.CEL,X07_03_2013_F03_1214.CEL,X03_04_2013_H05_544.CEL,X03_04_2013_A07_3170.CEL,X03_04_2013_F06_3049.CEL,X13_02_2013_F09_554.CEL,X14_03_2013_F02_879.CEL,X21_03_2013_D09_2562.CEL,X12_03_2013_G10_2028.CEL,X21_03_2013_F07_2455.CEL,X14_03_2013_D01_1908.CEL,X27_03_2013_A04_3054.CEL,X13_03_2013_F06_290.CEL,X21_03_2013_H09_2919.CEL,X13_03_2013_B12_834.CEL,X26_03_2013_D12_2724.CEL,X26_03_2013_H08_3063.CEL,X12_03_2013_E01_1669.CEL,X03_04_2013_A10_3165.CEL,X22_01_2013_C05_1550.CEL,X26_03_2013_C07_2966.CEL,X26_03_2013_C05_2962.CEL,X06_02_2013_C10_1036.CEL,X03_04_2013_C05_2611.CEL,X03_04_2013_A01_3213.CEL,X07_03_2013_D07_349.CEL,X13_02_2013_G08_2014.CEL,X05_03_2013_H10_1383.CEL,X26_03_2013_H04_3111.CEL,X06_02_2013_F09_470.CEL,X26_03_2013_E06_2694.CEL,X19_03_2013_G02_1004.CEL,X21_03_2013_D02_2622.CEL,X13_03_2013_B02_2003.CEL,X06_02_2013_B03_1373.CEL,X13_02_2013_B12_1906.CEL,X19_03_2013_B10_1456.CEL,X21_03_2013_A06_2229.CEL,X22_01_2013_B05_966.CEL,X05_03_2013_D03_1668.CEL,X27_03_2013_F09_3393.CEL,X06_02_2013_G06_689.CEL,X20_03_2013_H02_2329.CEL,X07_03_2013_D08_1119.CEL,X07_03_2013_G02_873.CEL,X21_03_2013_E11_2491.CEL,X06_02_2013_B08_878.CEL,X19_03_2013_G10_231.CEL,X26_03_2013_F07_3073.CEL,X12_03_2013_C08_312.CEL,X07_03_2013_H01_1281.CEL,X19_03_2013_C10_533.CEL,X26_03_2013_E08_2678.CEL,X07_03_2013_D04_714.CEL,X13_03_2013_G01_1251.CEL,X21_03_2013_E03_2532.CEL,X21_03_2013_B01_2118.CEL,X12_03_2013_E04_1317.CEL,X07_03_2013_C11_293.CEL,X13_03_2013_C01_816.CEL,X26_03_2013_D07_2733.CEL,X26_03_2013_B09_1743.CEL,X03_04_2013_B07_3252.CEL,X13_03_2013_C06_474.CEL,X22_01_2013_F10_699.CEL,X12_03_2013_F05_950.CEL,X20_03_2013_A07_1707.CEL,X03_04_2013_B06_1793.CEL,X06_02_2013_E11_1768.CEL,X05_03_2013_E01_2221.CEL,X27_03_2013_F04_3379.CEL,X13_03_2013_B04_1611.CEL,X21_03_2013_F09_2444.CEL,X03_04_2013_B05_3273.CEL,X20_03_2013_F05_922.CEL,X21_03_2013_H11_2805.CEL,X21_03_2013_G03_2384.CEL,X21_03_2013_A05_2259.CEL,X06_02_2013_F11_1498.CEL,X06_02_2013_B06_2120.CEL,X13_03_2013_F03_427.CEL,X19_03_2013_G04_1070.CEL,X27_03_2013_B11_570.CEL,X07_03_2013_E06_2045.CEL,X14_03_2013_A04_1822.CEL,X05_03_2013_A10_408.CEL,X21_03_2013_H02_2921.CEL,X03_04_2013_D01_2761.CEL,X20_03_2013_H08_2302.CEL,X14_03_2013_G10_1628.CEL,X13_03_2013_G09_1551.CEL,X06_02_2013_F05_220.CEL,X12_03_2013_D08_1012.CEL,X06_02_2013_C07_1499.CEL,X22_01_2013_D10_893.CEL,X20_03_2013_G12_2343.CEL,X03_04_2013_A06_3191.CEL,X20_03_2013_A10_1579.CEL,X14_03_2013_F10_160.CEL,X21_03_2013_D06_2569.CEL,X12_03_2013_H07_2279.CEL,X13_03_2013_G11_1266.CEL,X21_03_2013_E06_2514.CEL,X21_03_2013_G09_2950.CEL,X03_04_2013_A03_3199.CEL,X19_03_2013_F01_398.CEL,X03_04_2013_C08_2736.CEL,X19_03_2013_G11_423.CEL,X13_03_2013_C03_732.CEL,X27_03_2013_G01_2769.CEL,X19_03_2013_C09_434.CEL,X05_03_2013_C01_1886.CEL,X03_04_2013_C02_2585.CEL,X27_03_2013_H08_3245.CEL,X03_04_2013_H01_2606.CEL,X20_03_2013_H07_2304.CEL,X03_04_2013_D07_2958.CEL,X21_03_2013_E02_2536.CEL,X21_03_2013_C07_2656.CEL,X21_03_2013_E05_2516.CEL,X13_02_2013_E04_882.CEL,X14_03_2013_F11_228.CEL,X20_03_2013_H01_2340.CEL,X03_04_2013_F09_3041.CEL,X06_02_2013_C05_2095.CEL,X26_03_2013_B01_1849.CEL,X27_03_2013_C07_1583.CEL,X27_03_2013_B06_2879.CEL,X05_03_2013_C07_1319.CEL,X03_04_2013_G09_2835.CEL,X20_03_2013_A05_2081.CEL,X19_03_2013_F10_1598.CEL,X03_04_2013_B11_2547.CEL,X03_04_2013_F08_3096.CEL,X21_03_2013_G11_2937.CEL,X26_03_2013_D08_2731.CEL,X03_04_2013_F05_2999.CEL,X26_03_2013_B10_2274.CEL,X13_03_2013_C08_357.CEL,X05_03_2013_E09_603.CEL,X26_03_2013_B06_1625.CEL,X21_03_2013_C11_2639.CEL,X21_03_2013_C10_2643.CEL,X13_02_2013_F06_1988.CEL,X19_03_2013_H06_1772.CEL,X27_03_2013_F11_3352.CEL,X03_04_2013_E12_2452.CEL,X19_03_2013_C04_897.CEL,X19_03_2013_D11_1532.CEL,X03_04_2013_A05_3193.CEL,X19_03_2013_D09_1992.CEL,X07_03_2013_B04_472.CEL,X21_03_2013_F01_2475.CEL,X13_02_2013_G04_299.CEL,X03_04_2013_G07_3147.CEL,X21_03_2013_F03_2029.CEL,X14_03_2013_D06_1464.CEL,X05_03_2013_D09_205.CEL,X26_03_2013_D06_2741.CEL,X20_03_2013_E05_866.CEL,X14_03_2013_D04_2002.CEL,X21_03_2013_G12_2947.CEL,X22_01_2013_E09_1552.CEL,X20_03_2013_H06_2306.CEL,X26_03_2013_C11_2780.CEL,X26_03_2013_F04_2042.CEL,X13_02_2013_H07_1901.CEL,X05_03_2013_C08_511.CEL,X21_03_2013_G01_2409.CEL,X12_03_2013_E10_643.CEL,X20_03_2013_H03_2319.CEL,X12_03_2013_B05_2220.CEL,X12_03_2013_G08_2131.CEL,X27_03_2013_G03_3355.CEL,X19_03_2013_C05_855.CEL,X26_03_2013_E02_2718.CEL,X03_04_2013_D06_2785.CEL,X21_03_2013_F05_2465.CEL,X07_03_2013_H02_1114.CEL,X05_03_2013_C12_2123.CEL,X21_03_2013_B05_2009.CEL,X22_01_2013_G05_1297.CEL,X27_03_2013_A01_3137.CEL,X14_03_2013_E04_1257.CEL,X13_02_2013_C12_338.CEL,X03_04_2013_H04_2814.CEL,X22_01_2013_G11_2146.CEL,X27_03_2013_G02_935.CEL,X03_04_2013_C01_2651.CEL,X07_03_2013_F01_165.CEL,X03_04_2013_E02_1726.CEL,X13_02_2013_B09_1474.CEL,X21_03_2013_A02_2291.CEL,X05_03_2013_G10_1177.CEL,X21_03_2013_H08_2994.CEL,X13_02_2013_B11_1738.CEL,X14_03_2013_A08_948.CEL,X20_03_2013_C06_1590.CEL,X21_03_2013_C08_2654.CEL,X06_02_2013_A09_157.CEL,X05_03_2013_D05_1015.CEL,X06_02_2013_G05_1057.CEL,X13_02_2013_E07_262.CEL,X06_02_2013_E07_378.CEL,X26_03_2013_D10_2730.CEL,X21_03_2013_C09_2657.CEL,X12_03_2013_H12_602.CEL,X03_04_2013_H02_2404.CEL,X03_04_2013_D08_1949.CEL,X22_01_2013_B07_774.CEL,X20_03_2013_B12_1326.CEL,X22_01_2013_H03_1995.CEL,X26_03_2013_B11_1427.CEL,X12_03_2013_F07_1165.CEL,X21_03_2013_G08_2955.CEL,X07_03_2013_H09_2169.CEL,X22_01_2013_G03_2239.CEL
11715517_s_at,SLC25A39,11.79052604,11.60151054,11.91516565,11.69971902,11.78817854,11.92411463,11.94585208,11.54672479,11.30060294,11.49402855,11.92747147,11.11313296,11.49271813,11.91023287,11.7666113,11.85226304,11.59397704,11.70905134,11.34308632,11.61251729,11.9611107,11.37741129,12.38058634,11.38766794,11.6460261,11.30154568,11.59316717,11.7088854,11.23751404,11.50789123,12.24722075,11.39360555,11.25312702,11.50788167,11.1397747,11.94297221,11.64105825,11.59439764,11.65978206,11.94532739,11.49122062,11.1847781,11.42714493,12.20572087,11.08778287,11.49378874,10.88177006,11.7669187,11.24800406,11.74778576,11.78606179,11.36452939,11.49049392,11.78026635,10.81376629,11.48934663,11.07432721,11.48308569,11.35692671,11.45523735,11.86085431,10.660102,10.96899542,11.66005355,11.17896973,11.54283989,11.13678242,11.94178902,11.81875713,10.91492761,11.5530424,11.67664648,11.32047906,10.8021388,11.26770765,11.4280211,11.03925163,11.53652324,11.0355707,11.07036582,10.79372286,10.26132595,9.771935484,8.21633788,9.857793862,9.963299856,8.429752986,9.730504829,7.275505332,9.887283863,7.338740405,8.927130217,8.7253497,8.767891385,8.045901049,7.493234926,9.266961064,5.704523399,9.524003267,9.857659161,8.860185531,10.47940091,9.833604074,10.08177641,7.650388817,9.973560072,9.024018692,10.55793531,10.16430749,10.26110315,10.74971599,5.457524114,9.397799642,9.781050676,9.788869842,10.20763597,9.96070998,9.123196898,10.43051254,10.56927677,10.6111594,9.210494608,10.7263241,9.973225244,10.34153346,9.926890843,8.58901812,9.483423837,10.51118563,10.92993008,10.01153835,9.859723511,9.995415777,9.152116056,10.04891128,9.849694809,10.19290439,7.949342194,9.702779615,9.708160818,10.1727482,9.293536088,10.25091533,10.31969061,11.15608191,9.715972807,10.42252126,10.52962159,9.57809482,10.6455672,10.08031796,10.06240013,10.25950159,7.387959854,10.49926213,7.981842242,7.849018286,8.57119086,10.42891785,10.33697491,11.13394121,7.889020565,9.508021557,11.0773393,8.136027667,10.6337825,10.02682688,9.792268362,10.9921654,10.77747967,8.242924062,9.336737445,9.300931243,10.65036417,10.56364177,10.74244611,11.12503629,10.97050407,10.36384346,10.83294734,11.4970317,11.21388162,11.12340811,10.94889562,11.17064562,10.95606512,11.0400518,10.31900064,11.28752955,11.46019571,11.26439021,10.53086472,11.01107464,11.52684605,11.12831914,10.73710612,10.4985828,11.104327,11.43626787,11.55305859,11.27719301,11.35430584,11.31509498,11.31428378,10.94466918,10.86123122,11.76484411,10.76458448,10.71665782,6.774660343,11.20757743,10.38109986,10.5228324,11.59733693,9.311373066,10.08168308,11.35358866,11.10802608,10.59750578,11.15126735,10.75608724,11.67143573,9.943888412,10.62305716,11.38857252,10.44307124,10.75427692,11.58433816,10.67516286,11.41439226,10.32517036,9.327458053,11.13300201,10.65071003,11.1376319,11.22456804,9.256589529,11.03385222,10.94168996,10.704202,9.967183614,10.16949297,9.650888873,11.51508177,10.31124688,10.96244996,9.935945501,10.58157671,10.34029475,10.73605221,10.30483043,10.80247406,11.16461824,9.858014668,9.540329916,10.89139369,10.43926573,9.996988501,8.322422197,11.50294466,10.55837192,11.33644417,11.51097471,10.25056501,11.18911919,11.03306639,11.4391659
11715586_at,MAPRE1,5.66220196,5.699244498,5.653400065,6.058676115,5.977455671,5.769415083,4.280945585,6.294749914,7.068113659,7.014310938,6.678253863,6.440122904,5.702074722,5.229958786,7.191172749,5.920092096,6.602510698,6.083901571,7.071057918,4.847736754,6.503854659,7.184651196,6.185175951,6.964666362,6.673618703,6.602376435,6.380641366,6.600013226,6.10722324,5.941002024,4.37626959,7.496629775,6.248177556,5.887863335,5.69204567,5.412339641,6.784862769,5.703381346,6.089599483,4.746500665,6.815627704,7.19975631,6.426707911,4.037605963,6.774269973,7.356933662,7.143844272,7.079736285,6.91989748,3.673898571,5.247799113,6.297266889,7.104027143,6.487642158,6.784825895,6.318116629,6.535205482,5.830520337,6.148262573,5.302202739,5.855218788,6.854300973,6.386769957,4.902334475,6.405814435,5.939793408,7.071949898,5.480644139,4.598068258,6.541452627,5.724047454,5.605217376,6.204081096,7.356925881,7.898200125,6.192922689,6.593401349,6.027790965,7.524968509,6.150293665,7.539239717,7.348716752,8.408416768,7.929948533,7.844517237,8.055190252,7.58157445,7.282532694,7.136291831,7.97597987,8.2035501,7.587818317,6.600361854,7.020425045,7.17370632,7.43168787,7.234939351,7.672634877,7.826423813,7.824470386,7.971251085,7.46445047,7.790262719,7.852984457,7.457589649,7.241201949,6.979126945,7.198602929,7.777357751,7.195808304,7.148687212,6.962270321,6.928218769,7.735069452,7.275778867,7.91755095,7.404756577,7.133468008,7.477318594,7.95087804,7.165058439,7.266089967,7.0935228,7.48094776,6.819288653,7.432960985,7.586516753,7.505018939,7.663949588,7.404246243,8.097473473,7.616793654,6.981689032,7.14461588,6.937796342,7.024198355,7.12136918,7.778360876,6.609863728,6.707832157,6.825856267,6.998791832,6.88399322,7.073681814,6.944043646,7.138687158,7.203591988,7.425741954,6.748610586,7.438454088,6.838298819,6.344112897,6.824338431,7.227024548,7.50475413,7.266518025,6.625631804,7.508194749,7.548898864,7.431218231,7.178032534,7.357656586,7.086789887,6.853418374,6.464474425,6.50365948,6.642192004,7.64733268,7.196346001,7.467367293,7.913128961,7.620189027,7.513161535,7.084557815,6.834497015,5.551027223,6.608293901,6.152805964,5.906837406,5.582315538,5.871505012,6.116571578,5.247115504,6.013698543,6.188860425,5.35327815,4.968446443,6.446531823,6.412095839,4.549067304,6.31412223,6.220948737,6.481716997,5.904248233,6.713410226,5.864308468,6.611339753,6.586786651,6.162821509,6.3719642,5.169274965,6.340694678,5.643198441,5.312122442,5.121149275,6.345743308,6.126534501,6.440005762,6.185974889,6.444068094,6.538946922,6.562407893,5.876018077,4.70182737,6.296843616,6.227419123,5.99008224,6.308001467,7.095170185,6.19688677,6.128989064,5.826258757,6.644288561,6.121827703,4.978332549,6.078553421,6.749250544,5.491063083,6.436518433,6.04103505,6.131311597,6.610309558,6.355574292,6.822988782,6.337001065,6.398069578,7.330248476,7.0417551,7.145211028,6.078728898,6.820504275,6.720162765,6.554659398,5.922215187,5.936403626,6.627908641,7.175623918,7.366338035,7.148089939,6.324779174,6.348417972,7.000425555,6.247034729,5.869300899,7.745205314,6.977813962,6.138103045,7.829115746,6.316437313,6.726432312,5.987557757,6.261541752,6.614654878,6.803417148,7.391503444,7.479328983,6.505116486
11715818_at,ZFP36L2,5.559282875,7.088226512,6.111696231,5.30320954,4.949536951,6.348102678,5.24670822,6.943152205,5.648621518,6.596284297,6.204006184,7.361802178,7.649763714,7.970619951,5.729087799,5.90259535,7.330899883,6.835676879,7.348662412,7.688941652,6.556625009,5.552150599,7.377816194,5.411900483,7.398700669,8.095407639,8.74119182,7.60909262,7.470117438,7.87724031,8.538194757,6.443781095,7.131646435,7.747783522,8.416650374,8.533326413,7.101376365,8.597140907,7.844934184,8.224733985,7.467678434,7.192424431,8.427991007,7.696134867,7.418810281,6.891790416,6.736724594,5.553739794,6.856979299,7.812089326,8.284491916,7.51286488,6.937292843,7.261769216,7.933946532,7.627122834,7.026200007,8.052255312,8.41236105,8.974574439,7.722905917,8.260557007,8.689000477,8.618926991,7.976252853,7.197376291,7.465978175,8.821568433,8.786311518,8.921639788,7.763121964,8.687767036,8.528722488,6.762953721,5.823594953,7.283872787,7.491528157,8.210197894,6.877185715,7.590433877,6.017995825,7.904007226,6.190054825,7.096109688,7.319260017,6.332931586,7.435520712,7.444451879,8.091711588,5.820141885,7.373780871,6.693135609,6.74612789,8.185537228,7.866197705,7.484844005,6.278167711,7.176786844,6.662802623,7.089894836,6.581975664,7.0968325,8.025179638,6.560623351,7.522309621,7.53364406,7.237939135,7.51929791,6.620576212,8.276629872,7.507622592,8.522639025,7.980499742,6.560092795,8.539941923,6.926235041,8.264329663,7.167725961,7.788529877,6.464075633,7.560031074,7.906216006,7.561952372,7.95899475,8.240998447,7.853608615,6.073126847,6.950326283,7.160593795,7.566503747,6.594709497,9.340184611,8.578335062,8.448847877,8.589534303,8.323310952,7.768923787,6.78320873,7.038494051,8.194500661,8.668807219,7.899978475,7.873352657,8.047469122,7.557706899,7.092572014,7.16090669,6.808816877,8.217496479,8.256472232,8.271872636,7.746345055,8.438919779,8.74939461,7.274796793,8.032061914,8.396840682,8.521117721,8.007034282,7.775451503,8.03182074,6.532089927,8.406607532,8.409416435,8.606341956,6.813862871,9.056773601,6.599058841,7.827382577,8.060340253,6.156884806,6.398032743,7.931100228,7.02485375,7.626610242,10.1362162,9.340058347,9.149735168,8.586215874,9.019865907,9.911674234,9.020440783,9.080124044,9.418856669,8.70781862,9.29606405,8.984079252,9.938470714,9.082915066,9.251942638,9.166520253,9.089305884,9.716291433,9.752273856,9.302459105,8.717456129,7.972353402,8.755015467,9.406705148,8.08377029,8.416996809,8.47775318,10.08237165,9.572111319,8.747991002,8.903092382,9.301248007,8.464001621,9.321225905,9.416675702,8.849367201,8.692583482,8.864048498,9.091250508,10.01752382,9.250611401,8.41568541,9.398461866,7.735121597,8.378224628,9.336200465,9.53959603,8.407331065,8.573054747,8.411152142,8.767496745,9.255414629,9.1554259,8.702382295,8.385467564,8.072558798,8.157279392,8.48352933,8.965735193,8.709131181,7.769526925,9.348581173,8.015441942,9.548713619,9.084825772,8.411960046,7.772199117,7.694593896,7.181126427,7.451688924,6.956088737,6.860170858,6.058557097,7.472712102,8.292534515,7.883473807,8.880235254,7.559357427,8.567832776,6.699608904,5.176048429,8.189970956,5.765933437,7.816642919,5.819752897,8.546260445,8.185172914,8.022412534,7.97309852,6.854570529,6.899501371,8.350040206
11715819_a_at,LRPAP1,5.700791535,4.997122006,5.663911521,4.792143747,5.240525693,5.455967513,5.199303826,6.424895297,6.409059193,6.229322809,5.077046167,6.540617885,6.225482897,5.857305045,6.436783989,5.638089711,5.761206553,5.714908299,6.251033955,5.036714485,6.693924153,6.345559942,4.959004279,6.332851149,6.45721581,6.546403953,5.709981466,6.953016224,5.636648446,5.5480548,6.242175582,6.466358679,6.453921667,6.087246972,5.054536475,5.685436596,6.782218556,5.372319078,5.541432749,5.061621288,6.316746005,6.107409256,6.031564002,6.003734602,5.986604341,6.888795346,6.828404928,6.605394464,6.311252202,5.40451777,6.308522508,5.544932098,6.833318194,6.485211931,6.045602072,6.283319737,6.542467138,6.810852817,5.478545351,5.594112448,5.750002008,6.319141298,6.387894195,5.912852921,6.799619473,5.892568115,6.524219824,5.37539684,5.305746661,5.741635692,6.109875795,6.56981888,6.744047374,6.994659509,6.840690253,6.294396113,6.853245417,6.594570498,6.584219223,6.485748836,6.453862826,7.230693876,7.527098123,7.474154645,7.356302857,7.174527245,7.962611018,7.431938711,7.15397932,7.469366184,8.246518823,7.146837751,7.397256546,7.125867279,7.68997618,7.435072112,7.287049212,7.376340285,7.120266301,7.319370601,6.912572178,7.699398012,8.034990314,7.437626716,7.895323847,7.07730136,7.389752397,7.310100869,6.896017234,7.316868471,7.706634472,8.222937999,7.347136709,7.575465422,7.745080942,7.713938677,6.693989372,7.296495604,6.530326294,7.920890872,7.668163143,7.10474288,6.756437184,7.695372156,7.093266669,6.575612748,7.302978596,7.687634934,6.997708888,7.372729513,7.595252034,7.666864836,7.458084106,7.635821332,7.900685148,6.72705608,7.174410099,7.508071333,7.429164959,7.173969037,6.737570308,7.496713145,6.219657356,7.463575085,6.850055884,6.591266863,7.943182968,6.471795356,7.000307415,6.60832447,7.088252805,6.848986294,6.957052408,8.177399979,7.561604775,6.881733493,7.039689388,7.41211103,6.951595411,7.046269166,6.839522621,7.681557515,5.922499019,6.758159812,7.618831161,7.0746172,7.014445306,6.775009069,7.596126913,7.176600553,8.015271601,7.358341442,7.894495034,6.007499521,7.307198812,6.473096312,6.014236203,6.726652998,6.707558794,6.96161534,6.219850762,6.687061387,6.08027538,6.823142204,6.568693899,6.396506046,6.300070382,6.542110037,6.05595259,5.528282364,7.262448471,6.860477454,6.59026012,6.758831142,6.773038727,6.521078402,7.337047471,6.422350043,5.888846585,6.43202145,5.906225088,6.72842099,6.420956964,5.911374796,5.683979579,6.893160941,5.676699437,6.193325726,6.738077271,6.91843952,6.580057279,6.471310081,6.481702887,5.786682477,6.134839745,6.344697312,5.866875967,5.571351239,5.929012942,6.27340378,6.82795505,6.657184992,5.830678154,6.929402849,5.667497537,6.167875669,5.682149108,5.849853193,5.391545832,6.691644574,6.993199814,5.163022405,6.044242243,6.472396256,6.530598613,7.108043702,6.534011394,6.659724655,5.680693415,5.661590695,6.610101675,6.96270417,7.593603747,6.667104785,6.405868525,6.908680327,6.335574272,7.13782567,7.178419898,5.769740083,6.257681495,7.162653139,5.672059237,6.751719086,7.360170364,6.658539821,6.125032171,7.404022373,7.599143113,6.458755538,6.664939696,6.700998398,6.538107968,7.15671788,6.451049308,7.267418034,5.792173261
11716288_s_at,ESYT1,4.095701696,4.843225072,4.994519257,5.199180726,5.294868241,6.760510736,4.430470074,5.915977637,5.284867084,4.834200959,4.414258712,5.840272962,5.375764464,3.624561155,5.013607192,4.638893066,4.985002589,5.709967505,5.843734621,5.811305655,5.498773225,3.772427823,6.374515949,5.103252088,4.772898898,5.011538303,4.744917672,4.057157293,6.048748726,4.099566164,6.565766198,4.839336101,5.514820161,7.003513445,5.283341246,5.843301022,3.742675294,5.569039587,6.15728824,6.263824545,6.457933058,3.970916851,6.198627522,6.244911562,5.519476804,5.429176715,5.705238285,5.122254389,5.904997393,6.830224492,6.114061817,6.164731293,4.928944327,5.951702572,5.876071605,6.228563356,6.601682304,6.108586845,5.707515879,5.517848954,6.570363721,5.717050609,5.872573041,5.88462269,6.005660201,3.947401626,3.659462419,6.891564075,6.333337737,6.37100038,6.593885214,6.762853157,6.969414795,5.899194847,5.14857878,4.922128702,4.358283231,4.541338642,4.404381188,6.547000366,5.948115321,5.400028343,4.499154467,5.786854168,6.332047648,5.526418529,6.275519237,6.255450965,5.801483451,4.789577628,4.568099376,6.009757697,5.404415328,6.372913635,5.533814013,6.345952197,4.683026703,5.510526709,5.313230057,5.828392094,5.386285829,6.387626214,6.050275572,5.437937701,5.760277526,5.613105879,6.446299092,5.725712322,4.926550482,6.392938811,6.164202061,5.483973603,6.812774977,4.939896576,6.226266914,5.550511341,6.049934342,6.526192919,6.589709913,5.310767194,5.175108839,6.533034882,6.384447299,5.555699545,5.945456029,6.483250853,4.530383431,5.159980188,5.623129397,5.559578287,5.744273054,5.771870347,5.992082274,6.395513756,5.632019153,5.559042566,6.747111813,4.788653426,5.219250707,5.416273688,4.99495683,6.584508738,6.510687031,5.107179924,4.874342177,4.873418283,6.10023821,5.888068294,6.708771306,5.414300958,5.44788164,6.57747891,6.218087723,6.007033788,6.043631733,6.929953449,5.252631858,7.568182371,6.386592813,5.952203544,5.96748356,4.849473407,5.067133853,5.87003795,6.197022628,4.400725829,6.471356411,4.029703858,5.369241604,5.318817537,5.620313247,5.622462312,7.288348275,4.77955748,5.893084075,6.69884688,6.913223702,6.759569036,6.795258433,7.408167845,8.038451832,7.560305961,7.553399402,7.302626057,7.624261333,8.428941722,6.147075774,6.861785748,7.301098724,6.786147529,5.97108346,6.670407435,5.736952646,6.780579475,5.488305776,6.683937172,7.107870779,7.080305825,5.771807328,5.815394129,6.078810578,7.109621079,5.84737345,7.463363302,7.267352548,7.041792888,6.916232683,6.810630842,6.933360876,8.549077841,6.812040798,6.828715445,6.773714442,6.151087518,7.474618324,6.497713868,6.512097793,5.80627386,6.479524992,7.10995103,7.902521294,5.482947027,6.391280739,6.065861914,6.859500188,6.06415689,6.014538947,7.552227359,6.781097376,6.297207689,6.658648625,8.043971305,7.19948881,6.372156178,6.362320173,6.44513783,6.945615532,6.461087785,4.764588329,4.696937214,5.769393813,6.223218705,5.015912153,5.297511772,5.742496285,5.219112635,5.60879921,4.443601762,5.531029127,6.006479823,5.947681342,4.442542127,5.65898507,6.263493057,3.875897933,4.475175346,6.414669623,3.752353872,5.262062341,3.773760759,6.729459127,6.096579507,6.063693521,6.386858454,5.247918875,4.965037279,5.867053332
